"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-rico-938","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-626.755","-928.064","-709.333","-926.626","0.199",0.261
"Lomb-rico-892","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-710.739","-850.725","-668.190","-811.083","0.388",0.538
"Lomb-rico-456","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-703.481","-964.305","-740.728","-866.648","0.451",0.016
"Lomb-rico-286","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-629.209","-874.784","-640.578","-799.415","0.435",0.49
"Lomb-rico-225","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-741.533","-889.807","-752.847","-868.145","0.172",0.723
"Pugl-tera-1","terapia_intensiva","Puglia","2020-03-07","2164.406","1527.252","2174.896","1529.911","2173.849","1533.346","0.059",0.036
"Vene-isol-153","isolamento_domiciliare","Veneto","2020-03-07","100.320","-940.026","128.210","-923.054","177.269","-887.998","0.719",0.586
"Lomb-rico-1527","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-728.210","-947.685","-752.760","-861.803","0.564",0.975
"Emil-isol-15","isolamento_domiciliare","Emilia Romagna","2020-03-07","-224.550","-430.431","-175.440","-409.699","-235.368","-467.622","0.768",0.486
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-03-07","-224.550","-430.431","-238.233","-386.616","-300.635","-418.324","0.124",0.911
"Lomb-rico-306","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-678.683","-965.604","-754.589","-846.656","0.154",0.804
"Piem-isol-29","isolamento_domiciliare","Piemonte","2020-03-07","-1499.368","-690.628","-1507.925","-671.619","-1528.844","-740.182","0.708",0.157
"Lomb-isol-151","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-740.127","-911.128","-599.591","-953.138","0.804",0.981
"Lomb-rico-46","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-628.133","-943.359","-720.600","-805.832","0.308",0.371
"Lomb-tera-181","terapia_intensiva","Lombardia","2020-03-07","-675.283","-898.487","-698.843","-845.986","-764.967","-871.930","0.085",0.79
"Vene-isol-139","isolamento_domiciliare","Veneto","2020-03-07","100.320","-940.026","114.853","-971.357","122.892","-911.226","0.771",0.986
"Emil-tera-41","terapia_intensiva","Emilia Romagna","2020-03-07","-224.550","-430.431","-178.170","-401.782","-280.411","-400.047","0.054",0.782
"Lomb-rico-898","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-739.053","-880.288","-620.733","-858.896","0.354",0.577
"Marc-rico-67","ricoverati_con_sintomi","Marche","2020-03-07","636.090","315.866","654.060","317.200","648.384","268.335","0.300",0.723
"Emil-tera-35","terapia_intensiva","Emilia Romagna","2020-03-07","-224.550","-430.431","-198.366","-377.251","-293.739","-421.703","0.126",0.273
"Lomb-rico-1106","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-731.609","-932.942","-632.282","-856.887","0.308",0.13
"Emil-rico-13","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-173.357","-420.614","-198.435","-395.042","0.489",0.15
"Tosc-rico-9","ricoverati_con_sintomi","Toscana","2020-03-07","-184.562","300.178","-191.199","330.440","-165.263","333.428","0.298",0.787
"Emil-isol-2","isolamento_domiciliare","Emilia Romagna","2020-03-07","-224.550","-430.431","-211.598","-441.104","-251.701","-442.607","0.766",0.789
"Lomb-rico-1137","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-634.458","-864.086","-656.682","-792.022","0.444",0.26
"Lomb-isol-431","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-740.613","-898.732","-653.284","-955.657","0.848",0.101
"Lomb-dime-427","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-640.637","-951.577","-672.063","-1034.486","0.947",0.608
"Lomb-rico-2","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-687.894","-845.321","-744.652","-802.832","0.458",0.234
"Emil-rico-94","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-230.148","-434.428","-158.666","-324.394","0.477",0.37
"Lomb-isol-590","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-620.127","-896.533","-563.501","-935.582","0.743",0.882
"Lomb-rico-33","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-729.281","-863.417","-718.657","-854.728","0.358",0.032
"Lomb-dime-226","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-667.717","-963.431","-699.645","-964.821","0.968",0.129
"Camp-isol-8","isolamento_domiciliare","Campania","2020-03-07","1447.394","1663.990","1459.059","1676.970","1458.175","1685.465","0.809",0.765
"Emil-isol-187","isolamento_domiciliare","Emilia Romagna","2020-03-07","-224.550","-430.431","-244.988","-420.818","-235.958","-428.765","0.866",0.865
"Lomb-dime-400","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-625.633","-936.576","-733.153","-965.176","0.971",0.456
"Emil-rico-80","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-222.012","-378.279","-216.294","-378.910","0.389",0.909
"Lomb-rico-1457","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-705.492","-960.227","-686.887","-882.779","0.438",0.642
"Emil-rico-289","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-181.473","-398.921","-195.633","-339.871","0.376",0.288
"Lomb-isol-639","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-740.398","-884.394","-612.133","-925.723","0.838",0.509
"Lomb-dime-146","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-650.014","-958.024","-670.272","-986.709","0.968",0.807
"Lomb-dime-487","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-676.735","-844.898","-679.441","-1021.625","0.951",0.446
"Piem-rico-90","ricoverati_con_sintomi","Piemonte","2020-03-07","-1499.368","-690.628","-1535.947","-700.425","-1539.360","-665.100","0.190",0.702
"Lomb-rico-1124","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-621.276","-909.301","-738.092","-811.027","0.212",0.302
"Vene-isol-17","isolamento_domiciliare","Veneto","2020-03-07","100.320","-940.026","107.587","-932.309","152.664","-876.547","0.609",0.351
"Emil-rico-245","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-204.308","-443.530","-154.544","-375.038","0.142",0.487
"Lomb-dime-462","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-643.274","-858.554","-716.691","-958.952","0.949",0.109
"Lomb-tera-260","terapia_intensiva","Lombardia","2020-03-07","-675.283","-898.487","-744.248","-905.361","-767.800","-899.043","0.060",0.131
